[3,4]((0.996195,0,-0.0871557,0.996195),(0,1,0,-0),(0.0871557,0,0.996195,0.0871557))

(-0.0387054,-0.0433794)
(0.361677,-0.158561)
(-0.17549,-0.0395302)
(0.315465,0.136199)
(0.406473,-0.19957)
(-0.29351,0.125117)
(0.0145193,0.153766)
(0.141517,-0.156416)
(-0.249657,-0.0952271)
(-0.317537,0.0501627)
(-0.378067,-0.250441)
(0.305977,-0.11959)
(0.357743,-0.0940474)
(0.29066,-0.143867)
(0.31016,-0.18163)
(-0.18874,-0.227593)
(0.154684,-0.128903)
(0.351823,0.241881)
(0.0114952,-0.0584329)
(0.0903935,-0.20399)
(-0.0840811,0.213405)
(0.156176,0.302231)
(-0.261367,-0.211165)
(0.143385,-0.289065)
(-0.365264,0.0861608)
(0.187009,0.149383)
(-0.189963,-0.248865)
(0.308329,-0.0560964)
(-0.206908,-0.258842)
(-0.000781844,-0.187461)
(0.287144,0.253987)
(0.312686,-0.162211)
(0.0279362,0.277033)
(0.169337,-0.161667)
(0.391648,-0.211379)
(0.354432,-0.175693)
(0.0296814,-0.133163)
(0.283729,0.0450248)
(0.239804,-0.028579)
(0.274644,0.00352363)
(-0.0957637,-0.139422)
(0.342186,0.233992)
(-0.310292,0.1999)
(-0.00306997,0.206949)
(0.310544,-0.0107494)
(-0.0394952,-0.218889)
(0.366788,-0.237841)
(-0.078698,-0.104114)
(0.000922141,0.17958)
(-0.118187,-0.196737)
(-0.290818,-0.171782)
(-0.364614,-0.2104)
(0.349876,0.108915)
(-0.276227,-0.18808)
(-0.375254,0.238956)
(0.373716,0.144771)
(0.40212,-0.110602)
(-0.0691251,-0.109621)
(0.162544,0.278021)
(0.137881,-0.201392)
(0.254435,-0.171064)
(-0.336569,0.111454)
(-0.0633243,-0.0358564)
(0.0271671,-0.0877277)
(-0.0255482,0.02039)
(-0.0305889,0.107471)
(0.00807428,-0.146279)
(0.146165,0.240385)
(0.347094,0.171792)
(0.250186,-0.277225)
(-0.297749,0.0394892)
(-0.341809,-0.148159)
(-0.283076,-0.199242)
(0.059218,-0.268463)
(0.0234694,0.220906)
(-0.381954,0.0620147)
(0.202081,0.0335751)
(0.0870587,-0.297692)
(-0.282159,0.233885)
(-0.0929746,-0.214931)
(-0.00658987,-0.0380147)
(0.130346,0.292949)
(0.21139,-0.0709395)
(-0.298517,-0.113388)
(0.37664,0.056287)
(-0.147036,-0.0626974)
(-0.193844,0.154138)
(-0.147818,0.291806)
(0.21422,0.170499)
(-0.215692,-0.0705466)
(0.371243,-0.153571)
(-0.381469,0.170331)
(0.0366461,0.267914)
(-0.150507,0.142686)
(-0.186253,-0.289068)
(0.0488496,0.257943)
(-0.249404,-0.217502)
(0.342893,-0.195318)
(-0.357672,-0.146141)
(-0.221448,0.187405)
(-0.0372172,-0.129861)
(0.341749,-0.127563)
(-0.192525,-0.0662877)
(-0.195784,0.244784)
(-0.10828,0.188384)
(-0.0744763,0.224147)
(0.185109,-0.257776)
(0.269189,0.157649)
(0.188578,-0.207317)
(0.242819,0.0521353)
(0.393072,-0.167929)
(-0.150169,-0.0884194)
(-0.166017,-0.08388)
(0.154361,-0.0851349)
(0.303591,-0.157703)
(0.229543,0.19472)
(-0.323358,-0.248452)
(-0.0763139,-0.192804)
(-0.280627,-0.0843065)
(0.148096,-0.215119)
(-0.125143,0.185975)
(0.373972,-0.302761)
(0.276518,-0.2852)
(-0.233335,0.235041)
(0.329658,-0.257408)
(0.199888,0.172403)
(0.169272,0.177551)
(0.313903,0.216116)
(0.0130745,-0.101481)
(-0.0256532,0.215874)
(0.27728,-0.184043)
(0.161244,0.188408)
(-0.186218,-0.21307)
(-0.153337,-0.299311)
(-0.0137813,0.304537)
(-0.202114,-0.0733102)
(-0.0629655,-0.0899194)
(0.0461649,-0.267201)
(0.304939,-0.301837)
(0.0463133,0.222423)
(-0.147082,-0.0469287)
(0.0649596,-0.253195)
(0.141368,0.159394)
(-0.111958,-0.0957839)
(0.0887559,0.0806028)
(0.331464,-0.0205711)
(-0.344354,0.00121132)
(0.219242,-0.027826)
(0.289549,0.0610487)
(0.182249,-0.0712242)
(0.104193,-0.115457)
(0.276697,0.240884)
(0.188521,-0.227925)
(0.040337,0.0326393)
(-0.119909,-0.180188)
(-0.0782495,0.0354018)
(0.328254,0.0837044)
(0.0343915,-0.0312551)
(0.194281,-0.227878)
(-0.0916913,-0.253718)
(-0.0571912,-0.201942)
(0.330807,-0.0961239)
(-0.348594,-0.0109847)
(0.298396,-0.0339607)
(-0.143053,0.0226025)
(0.271236,-0.0734734)
(-0.0441553,-0.131451)
(-0.106733,0.180549)
(0.353257,0.0984754)
(0.0332406,0.306492)
(-0.282707,-0.233869)
(0.246582,-0.0992116)
(-0.261474,0.102293)
(-0.380026,-0.19813)
(-0.203627,0.249315)
(0.170221,0.272243)
(0.180342,0.298117)
(-0.0802296,0.082637)
(-0.134208,0.267809)
(-0.312516,0.0551313)
(0.254386,0.00130941)
(-0.357413,-0.279316)
(-0.365038,-0.0827029)
(-0.285451,0.237301)
(-0.220852,0.00506745)
(-0.196918,0.175914)
(-0.188056,0.0578182)
(0.380525,-0.0629435)
(-0.286532,0.27275)
(0.355516,-0.155011)
(0.405309,0.0471408)
(0.393634,0.0334269)
(-0.169112,0.0890087)
(-0.0400137,-0.234669)
(-0.0225726,-0.26235)
(0.0156527,0.136827)
(0.0887557,0.285582)
(0.366313,0.216127)
(-0.129346,0.271841)
(-0.34235,-0.0245712)
(0.225663,0.00695744)
(-0.346802,0.138457)
(-0.281923,0.0641141)
(0.2639,0.144146)
(-0.121449,-0.139139)
(-0.313124,-0.0706307)
(-0.389011,-0.275503)
(-0.0529851,0.192096)
(0.21284,-0.00998544)
(-0.291037,-0.106823)
(-0.279449,-0.0598725)
(-0.0877304,-0.143307)
(0.335917,-0.0160586)
(0.318657,-0.307036)
(-0.261898,-0.203056)
(-0.257029,0.147109)
(0.272651,0.127778)
(-0.25769,-0.000436776)
(0.0035147,0.0028217)
(0.059322,0.0549353)
(-0.334187,-0.0336142)
(-0.259989,-0.0316206)
(0.409249,-0.306092)
(0.335318,-0.244373)
(0.296961,-0.186334)
(0.192929,0.139561)
(-0.345683,0.216291)
(-0.379866,-0.054643)
(0.178852,-0.255608)
(0.198878,-0.197573)
(-0.051095,0.058358)
(-0.261147,-0.240588)
(0.0386901,0.284065)
(0.404039,-0.0906646)
(0.120099,0.221993)
(0.41057,-0.193627)
(-0.0789222,-0.246916)
(0.3516,0.236778)
(-0.160189,-0.19217)
(-0.263291,-0.0628974)
(0.0970901,0.19115)
(0.0813602,0.293013)
(-0.0145454,-0.168504)
(-0.377676,-0.220006)
(0.115777,0.0203232)
(-0.277181,-0.192928)
(0.248689,0.246678)
(-0.244994,-0.00866787)
(-0.0529285,-0.0833511)
(0.199086,0.223957)
(-0.115185,-0.129834)
(-0.232142,0.249689)
(-0.25667,-0.290321)
(0.183765,-0.0780524)
(0.141658,0.111435)
(0.0198009,0.133027)
(0.298805,-0.129662)
(0.140642,-0.00906611)
(0.04523,-0.0938576)
(-0.242016,-0.244645)
(-0.0615827,-0.270273)
(-0.369658,0.187965)
(-0.189873,0.302114)
(-0.064238,0.0242801)
(-0.226841,0.281654)
(-0.298956,0.132322)
(0.227669,-0.16947)
(-0.319916,-0.276633)
(-0.09108,0.235651)
(-0.0157998,0.0404825)
(-0.183814,-0.296774)
(-0.188138,-0.0321528)
(-0.0620541,0.237624)
(-0.041446,0.0790778)
(-0.29018,0.00111275)
(0.286665,0.0142987)
(0.392542,-0.29556)
(-0.0708072,0.181385)
(0.121246,0.291579)
(0.359176,0.176223)
(-0.0958484,0.0111766)
(0.226907,-0.295441)
(0.124177,-0.23907)
(0.108214,0.212941)
(-0.311266,-0.248675)
(-0.365344,-0.225884)
(0.340189,-0.154621)
(-0.397726,0.112538)
(-0.0386582,0.229839)
(-0.140712,0.119835)
(-0.0650509,0.257436)
(-0.104984,0.0188597)
(-0.0372887,0.286259)
(-0.0813126,-0.1838)
(-0.170685,-0.189906)
(0.235321,-0.0204279)
(0.0138695,0.278613)
(0.358444,-0.198989)
(-0.181167,-0.235121)
(-0.163511,-0.131339)
(0.364814,0.244606)
(-0.162711,0.0754957)
(0.329402,0.183463)
(0.389391,0.167619)
(0.26021,0.287581)
(0.0760274,0.10709)
(-0.389795,-0.142022)
(-0.0756633,0.304247)
(-0.0987073,0.131167)
(0.251887,-0.298088)
(-0.378835,0.120878)
(0.392619,0.251276)
(-0.0247677,0.181526)
(0.299877,0.15501)
(-0.0305867,-0.303662)
(0.108551,0.265794)
(-0.0173636,0.0092122)
(0.292748,0.226607)
(-0.335344,-0.21849)
(-0.15616,-0.27507)
(0.066909,-0.0203519)
(0.118897,0.264688)
(-0.0908705,-0.307927)
(0.377495,-0.162148)
(0.0687429,0.0996884)
(0.183626,0.195762)
(-0.0273004,0.0344701)
(-0.0271937,-0.0799636)
(0.361044,-0.193382)
(-0.129745,0.0878148)
(0.188374,0.0133377)
(0.395678,0.0596449)
(-0.126953,-0.0969677)
(-0.155642,-0.0768935)
(-0.302889,0.057425)
(-0.159316,-0.0532221)
(-0.213712,-0.255736)
(-0.219891,-0.0319562)
(-0.363439,0.0378344)
(0.19706,0.0903288)
(-0.156467,-0.183441)
(0.0860147,0.126586)
(0.385804,0.0271411)
(0.131072,0.110531)
(0.341522,-0.297798)
(0.140435,0.00100511)
(-0.108655,0.116308)
(0.368966,-0.247062)
(-0.179586,0.227462)
(-0.0395845,-0.127038)
(-0.364493,-0.156806)
(0.10069,-0.122452)
(-0.221264,0.219856)
(0.293498,-0.140572)
(-0.125912,-0.162443)
(0.0901683,0.168243)
(0.391094,0.127116)
(-0.369646,0.150924)
(0.237415,-0.267361)
(0.127294,0.194402)
(-0.29115,-0.147609)
(0.12235,0.260475)
(-0.0245236,0.137415)
(-0.351142,0.225601)
(0.253626,-0.21999)
(-0.103885,0.0396168)
(-0.374265,0.0493941)
(0.232406,0.18143)
(-0.349957,-0.0968385)
(-0.130353,0.0806872)
(-0.247008,-0.0569951)
(0.372335,-0.150041)
(0.14932,-0.0239399)
(0.0811972,-0.282106)
(-0.054945,-0.0230972)
(0.394438,0.077641)
(0.13373,0.158933)
(0.285124,0.103924)
(-0.330955,-0.192971)
(-0.27636,-0.221892)
(-0.357984,0.182347)
(0.099786,-0.175019)
(-0.0835844,-0.0123439)
(0.0539606,0.238595)
(0.377947,-0.0356142)
(-0.235753,-0.258216)
(-0.103017,0.100242)
(0.0821839,0.168483)
(-0.315676,0.112327)
(0.18851,0.298519)
(-0.000187465,0.220732)
(0.170259,0.0643203)
(-0.188476,0.00612598)
(-0.334202,0.0832932)
(-0.373732,-0.26543)
(-0.152606,-0.107895)
(-0.0751253,-0.195904)
(0.119421,-0.0597673)
(0.118962,0.0484502)
(0.187978,-0.094622)
(0.231005,0.0313842)
(-0.292454,0.250028)
(0.0250649,-0.0622594)
(0.108956,0.241119)
(-0.188519,0.106314)
(-0.0743011,0.117811)
(-0.270432,-0.301972)
(0.140173,-0.271572)
(-0.38002,-0.186325)
(-0.376929,0.00237602)
(0.220111,0.232133)
(0.389648,-0.261075)
(-0.213162,-0.0993428)
(0.0133642,0.185305)
(0.265579,0.213087)
(-0.157464,-0.109835)
(0.054336,0.118603)
(-0.209486,-0.135557)
(-0.235049,-0.14453)
(0.0940122,0.239772)
(0.183919,-0.0194512)
(-0.0720994,0.136061)
(0.155567,-0.136974)
(0.228924,0.146822)
(-0.219453,-0.298744)
(0.343331,-0.281762)
(0.277009,-0.294831)
(-0.2704,0.173064)
(0.339052,-0.249673)
(-0.283737,0.237273)
(-0.385091,-0.237969)
(0.179178,-0.0468072)
(-0.0457526,0.0384706)
(0.164407,-0.071205)
(0.372048,0.12093)
(-0.0679841,-0.0932943)
(0.276703,0.050762)
(-0.0968574,0.306035)
(-0.0423465,-0.305494)
(0.248278,0.311595)
(0.0610896,0.29739)
(0.334415,-0.0787849)
(-0.0555318,0.0511505)
(-0.208651,-0.268905)
(-0.139957,0.120203)
(-0.171353,0.286561)
(-0.290434,0.033837)
(-0.255896,-0.263956)
(0.11377,0.0429046)
(0.235973,0.114729)
(0.414985,0.09602)
(0.0422696,0.0752)
(-0.19804,-0.181502)
(-0.109349,-0.0220243)
(-0.0845742,-0.291975)
(-0.127108,-0.207304)
(-0.152689,-0.216944)
(0.353371,0.297767)
(-0.36637,-0.0960822)
(0.197173,-0.0670289)
(-0.243699,0.302227)
(0.0334669,-0.0834512)
(-0.208702,-0.157462)
(0.201396,0.0968246)
(-0.0811496,-0.161862)
(0.173154,0.3036)
(0.383332,-0.141594)
(-0.101122,0.0181183)
(0.159705,0.18713)
(-0.185562,0.191304)
(0.232292,0.122315)
(0.17268,0.0252075)
(-0.0749272,0.285126)
(0.206196,0.121092)
(-0.279638,-0.0588973)
(-0.123743,-0.23349)
(0.23943,-0.294396)
(-0.014368,-0.271892)
(0.0194664,-0.229042)
(0.0954777,0.260972)
(-0.105554,-0.0938221)
(-0.152234,-0.142903)
(-0.23003,-0.185986)
(-0.0185135,0.236404)
(0.404174,-0.227417)
(-0.271349,0.168622)
(-0.0910968,0.0622216)
(0.296797,0.111266)
(-0.137862,-0.111124)
(-0.301178,0.137031)
(0.0677935,0.0449747)
(-0.0950103,-0.281293)
(0.326897,0.260801)
(-0.312565,-0.236306)
(0.0175636,0.120229)
(0.395171,-0.147386)
(0.0299407,0.243748)
(0.168006,-0.0213498)
(0.221033,0.0794422)
(-0.020082,0.258623)
(0.230435,-0.028727)
(-0.256472,0.102707)
(0.186196,-0.24943)
(-0.142154,0.0435194)
(-0.36851,0.150026)
(0.029172,-0.138727)
(0.0792895,0.299496)
(0.331471,-0.0974921)
(-0.252846,0.195586)
(0.159984,-0.164517)
(-0.359644,0.228957)
(0.318162,-0.0871284)
(-0.196542,0.26285)
(0.0551634,-0.139132)
(0.171843,-0.110694)
(0.0239058,0.0288266)
(-0.0451047,-0.105275)
(0.0845623,-0.0666854)
(-0.0959519,-0.296056)
(0.259758,0.182486)
(0.196498,0.203597)
(-0.154599,-0.23661)
(-0.0613257,-0.297818)
(-0.34099,0.0313533)
(0.127715,-0.303174)
(-0.051033,0.292749)
(0.162803,0.197186)
(-0.0483917,-0.0298792)
(-0.234554,-0.267103)
(0.227612,-0.147734)
(0.0340207,0.0304229)
(0.287929,0.262703)
(0.0702658,-0.193076)
(-0.263538,0.20328)
(0.282123,-0.00531454)
(0.112835,0.111175)
(-0.385076,0.172942)
(-0.267917,-0.0172887)
(0.245735,-0.0138386)
(-0.24355,0.117485)
(0.267977,-0.186893)
(0.0439418,0.114102)
(-0.0590933,-0.210702)
(-0.0694572,0.00982876)
(-0.238063,-0.173991)
(-0.0606878,0.184233)
(0.323646,0.249948)
(-0.270378,-0.157005)
(0.2137,0.155172)
(-0.308713,0.0854315)
(0.0825544,-0.0575491)
(0.159217,0.214059)
(0.380245,-0.204951)
(0.0632202,-0.0631685)
(-0.30538,0.0408577)
(-0.0575227,0.0309305)
(0.0344217,-0.224845)
(0.321229,0.281514)
(-0.27387,0.260741)
(-0.0968458,0.301803)
(-0.0673994,-0.00825501)
(-0.263273,0.295653)
(-0.374562,0.205776)
(-0.31787,0.0865414)
(0.167444,-0.159469)
(-0.263287,0.188039)
(-0.246414,-0.147994)
(0.368034,-0.216892)
(0.0180813,-0.168441)
(0.113771,-0.291632)
(-0.201058,-0.105874)
(-0.366758,-0.112656)
(0.345055,0.0641337)
(-0.254953,0.249026)
(0.190404,-0.0504633)
(0.0902755,0.0215981)
(0.364137,0.171648)
(-0.330948,0.0894182)
(-0.215332,-0.174018)
(-0.18168,0.0193654)
(0.323657,0.049319)
(0.0216612,0.209614)
(0.0139574,0.0143524)
(0.392601,-0.0291298)
(0.139375,0.155575)
(0.325337,-0.2475)
(0.0595683,0.113481)
(0.0349904,-0.258964)
(0.0338456,-0.10003)
(-0.289053,0.291918)
(-0.225147,0.0671473)
(-0.24617,0.147573)
(-0.335342,-0.115521)
(-0.227004,-0.175667)
(0.0853911,0.0877942)
(0.0357033,0.279398)
(0.103466,-0.242817)
(-0.266663,-0.110932)
(0.0457587,0.104625)
(0.29797,-0.132193)
(0.301809,-0.216598)
(0.220865,-0.0522695)
(0.0348617,0.201053)
(-0.148884,-0.112265)
(-0.296413,0.0922193)
(0.195428,0.273453)
(0.344271,-0.163487)
(0.271585,-0.158262)
(0.240116,-0.205443)
(-0.240976,-0.224931)
(-0.345074,-0.00197786)
(0.228701,-0.0205289)
(-0.173488,0.152852)
(-0.0435011,-0.194178)
(0.0719409,-0.16373)
(0.0613326,0.13333)
(-0.107888,-0.268248)
(-0.100288,-0.0955582)
(-0.00198729,-0.248145)
(0.0775848,0.0123504)
(0.259066,0.0230665)
(-0.23845,-0.0164885)
(-0.290072,-0.192675)
(-0.128896,0.238942)
(-0.299918,-0.180643)
(-0.210274,0.0310707)
(-0.332594,0.0970847)
(0.0995266,0.1733)
(-0.231942,0.219845)
(0.123884,0.0518924)
(-0.0677551,0.113978)
(-0.337361,0.0774593)
(-0.406689,-0.0797762)
(0.0703566,0.168475)
(0.0662097,0.180324)
(0.129801,0.116473)
(0.386916,0.122829)
(-0.0800601,-0.270576)
(0.350819,-0.160909)
(0.181473,0.0572807)
(0.142476,-0.152168)
(-0.356302,0.271543)
(-0.163981,0.279115)
(-0.278188,0.0730287)
(0.175495,0.177484)
(0.267142,-0.287467)
(0.0574104,-0.0560591)
(-0.298955,-0.283429)
(-0.0543393,0.178362)
(0.295678,0.078628)
(-0.380383,0.295052)
(-0.122645,0.303696)
(0.107191,-0.0886143)
(0.151544,-0.109468)
(-0.373316,-0.168886)
(-0.0242508,0.0531611)
(-0.158425,0.0898209)
(0.123324,0.190388)
(0.282399,0.235872)
(0.413393,-0.230949)
(-0.34806,0.154025)
(-0.24305,-0.305874)
(0.300581,0.140911)
(-0.0510977,-0.103335)
(0.0218627,0.301904)
(0.30905,-0.0166825)
(-0.211039,-0.188257)
(0.336433,0.166896)
(0.237835,-0.236399)
(0.0592657,-0.177457)
(0.308731,0.274581)
(0.346232,0.00750605)
(0.230437,0.214258)
(0.0974389,0.27815)
(-0.160088,0.00972532)
(-0.167398,-0.253753)
(-0.222056,-0.0421932)
(-0.0853958,0.204764)
(0.155002,-0.089616)
(-0.294514,-0.291462)
(0.338667,-0.306211)
(-0.291506,-0.119778)
(0.347235,0.264073)
(0.309947,-0.000375304)
(0.256067,0.0832959)
(0.343054,-0.069681)
(-0.278161,-0.029875)
(0.0425332,0.0901784)
(0.256212,0.272717)
(0.284381,-0.0131599)
(0.266093,0.287281)
(-0.114194,-0.26079)
(0.137724,-0.191392)
(-0.39745,-0.217003)
(0.0767708,0.0206158)
(-0.301618,0.0991517)
(0.0390047,-0.136208)
(-0.175215,-0.166537)
(-0.108696,-0.193298)
(0.402663,0.129968)
(0.327871,-0.139155)
(-0.186195,-0.254098)
(-0.131233,0.187779)
(-0.307759,-0.131761)
(-0.0834059,0.15412)
(-0.030831,-0.00562736)
(-0.196676,0.00549543)
(-0.175443,0.240748)
(0.256064,-0.0969711)
(-0.334193,-0.145423)
(0.021892,-0.176452)
(0.195765,0.266653)
(-0.0909028,0.233545)
(0.230933,-0.264213)
(-0.0290044,0.297832)
(-0.194594,-0.0916261)
(-0.0399556,-0.0528336)
(-0.309508,0.234205)
(-0.0839176,0.0608169)
(0.286548,-0.0803958)
(-0.012074,-0.239933)
(0.334139,-0.193162)
(0.15878,-0.0178664)
(-0.339193,0.214285)
(-0.139276,-0.00956373)
(-0.128002,-0.17332)
(-0.248863,0.284726)
(-0.150005,-0.0963276)
(-0.0516928,-0.0779676)
(0.301562,0.27598)
(-0.185321,0.0113155)
(0.116327,0.231059)
(-0.110005,-0.021167)
(-0.235504,0.148737)
(-0.0119154,-0.00701346)
(0.091095,-0.159936)
(0.345819,-0.131883)
(0.308728,-0.0641982)
(0.00612857,0.131063)
(0.181482,-0.13727)
(0.35335,0.153744)
(-0.323375,-0.243225)
(0.341415,0.231484)
(0.397993,0.183138)
(0.335214,-0.123118)
(-0.233127,0.0193173)
(0.0670281,-0.0663652)
(0.0701899,-0.27108)
(-0.382329,0.294611)
(-0.129401,-0.206253)
(0.186823,-0.0448661)
(-0.355902,0.288902)
(-0.287813,0.206992)
(-0.288078,-0.219907)
(-0.0759583,-0.152076)
(0.28001,-0.036498)
(-0.0575988,-0.230902)
(0.294745,0.105533)
(-0.11412,0.115531)
(0.358877,0.246706)
(-0.0947636,-0.103821)
(-0.341619,0.182387)
(0.0326304,-0.192927)
(0.29109,0.0762576)
(0.281484,-0.218473)
(0.256216,0.157365)
(0.372535,-0.236966)
(-0.384743,-0.0454612)
(-0.0111921,-0.147464)
(0.41501,-0.212162)
(0.283398,-0.175888)
(-0.172486,-0.239102)
(0.294509,-0.120424)
(-0.285387,0.258848)
(0.0804302,-0.0760723)
(0.00391281,0.288621)
(0.0873004,0.310096)
(0.301247,-0.0851669)
(0.374748,0.180388)
(0.0977499,0.107566)
(0.0479138,-0.246056)
(0.0858001,0.278701)
(0.00170749,0.0448594)
(0.312706,0.0908235)
(-0.179346,0.0308508)
(0.17467,-0.258657)
(0.202504,0.255981)
(-0.19289,-0.0504506)
(-0.306179,0.129668)
(-0.378308,-0.069927)
(-0.0268338,0.298498)
(0.396705,0.252551)
(0.0171606,-0.298668)
(-0.244166,0.222438)
(0.370152,0.266655)
(-0.343199,0.163115)
(-0.0366993,0.144836)
(-0.0185763,-0.146172)
(-0.128515,0.184443)
(-0.11172,0.232594)
(0.413007,-0.182374)
(0.287641,0.226456)
(-0.321187,-0.14725)
(0.1036,-0.0356419)
(-0.0887567,-0.270056)
(0.256599,0.185091)
(0.105464,-0.0421941)
(-0.310936,-0.198509)
(0.272517,-0.143929)
(-0.0572519,-0.266677)
(0.0780612,-0.0262223)
(-0.364438,0.0283194)
(-0.11774,0.288374)
(0.0113946,-0.00176108)
(-0.0272229,0.0529308)
(0.32197,0.196025)
(-0.121846,0.133395)
(0.24056,-0.190071)
(-0.232775,-0.271398)
(0.39898,0.26616)
(-0.385709,0.296803)
(-0.0484452,0.214268)
(-0.366134,-0.0837435)
(0.411751,-0.234049)
(0.0101143,0.256588)
(-0.222248,-0.019997)
(0.377014,0.135334)
(-0.299353,-0.0943324)
(0.354675,-0.145114)
(-0.185549,0.207618)
(0.239684,0.0793878)
(0.240655,-0.21182)
(-0.0518304,0.101733)
(0.0671321,-0.283713)
(0.401167,-0.130798)
(-0.2733,-0.135372)
(-0.0925648,-0.00733866)
(-0.0470338,-0.0543204)
(-0.265659,0.285193)
(-0.260406,-0.0681239)
(-0.20678,0.158192)
(0.409843,-0.00857862)
(0.143923,-0.215321)
(-0.0475712,0.0908413)
(-0.323932,-0.166061)
(0.38647,0.0391366)
(0.0238878,0.00353684)
(-0.343026,-0.180304)
(-0.369137,0.158781)
(0.366599,0.00193527)
(0.285756,0.135517)
(-0.038306,0.0938459)
(-0.247727,-0.17526)
(0.0329888,-0.121998)
(-0.368609,0.280021)
(-0.249016,-0.294407)
(-0.276714,-0.289034)
(-0.325866,-0.0515754)
(-0.332155,-0.0758231)
(-0.150314,-0.191091)
(0.372574,-0.188591)
(0.219375,0.107063)
(-0.154912,-0.186515)
(0.241707,0.0730658)
(0.0309034,0.051292)
(0.067055,0.106568)
(-0.0757572,0.24391)
(-0.410177,0.00620021)
(0.151429,0.128734)
(-0.195218,0.0556457)
(-0.3234,0.0488375)
(-0.0518118,0.0438389)
(-0.2813,-0.209057)
(-0.0075032,-0.0256955)
(-0.0781278,-0.240736)
(-0.178617,-0.0720296)
(0.204643,-0.235498)
(0.249005,0.0366792)
(0.0199268,0.23761)
(-0.343076,-0.296402)
(-0.310347,0.242116)
(0.350648,-0.016287)
(0.299461,0.167454)
(0.116366,0.166222)
(0.105512,-0.271713)
(-0.111973,0.184763)
(-0.304098,-0.0980267)
(-0.0944063,0.300393)
(0.161321,-0.0398912)
(-0.373771,0.194451)
(0.407116,0.286147)
(-0.28545,-0.133797)
(-0.377268,-0.255775)
(0.160913,-0.0928725)
(0.201451,-0.231447)
(0.165253,0.232584)
(-0.345648,-0.135224)
(0.410489,0.161866)
(-0.132469,-0.274564)
(0.393669,0.227161)
(0.173155,0.105313)
(-0.377249,0.291458)
(0.0423768,0.246716)
(0.281196,-0.27087)
(0.185062,-0.136185)
(0.0548336,-0.0120518)
(-0.173538,-0.275628)
(-0.358638,0.190002)
(-0.134764,0.294515)
(0.0221401,0.0817206)
(-0.298336,-0.194722)
(0.0630554,-0.0344321)
(-0.00850328,0.306124)
(0.306893,0.0339385)
(0.343298,-0.0865818)
(-0.293697,0.237139)
(0.176544,-0.101421)
(0.140512,0.115271)
(-0.243323,0.268065)
(0.234124,-0.138955)
(-0.180593,-0.180877)
(0.316856,-0.121352)
