[3,4]((1,0,0,-0),(0,1,0,-0),(-0,0,1,-1))

(0.0857146,-0.153516)
(0.158701,0.0285068)
(-0.0407189,-0.254048)
(0.341444,-0.281312)
(-0.0138884,-0.00860682)
(-0.330408,-0.148141)
(-0.331174,0.162023)
(-0.051788,-0.112214)
(0.0147635,-0.00138959)
(-0.276203,0.286732)
(0.14753,0.188648)
(-0.315723,0.126211)
(0.236334,0.233046)
(-0.210251,-0.266884)
(-0.265245,0.0836883)
(-0.158107,-0.27319)
(-0.047192,0.159381)
(-0.207148,0.21839)
(0.10279,0.169787)
(-0.153776,-0.131381)
(0.252975,-0.149378)
(-0.189975,-0.167985)
(0.195789,-0.179426)
(0.0850473,-0.276417)
(-0.058767,0.189127)
(-0.0465625,-0.094551)
(-0.354231,-0.132824)
(-0.168467,0.18295)
(0.383107,-0.130447)
(0.332001,-0.150274)
(0.337933,-0.196399)
(0.0304854,-0.250574)
(0.12779,0.0188062)
(-0.190285,-0.0202906)
(-0.0329949,-0.176523)
(-0.0706248,0.165295)
(-0.379857,0.287469)
(-0.247823,-0.170037)
(-0.126381,0.261212)
(0.0643458,0.235216)
(-0.335987,-0.00754057)
(-0.0610344,0.165843)
(-0.25388,0.184719)
(-0.213702,-0.276219)
(0.199746,0.0749426)
(-0.0866766,0.104557)
(0.0292055,0.0506261)
(-0.344668,0.00492894)
(-0.143353,0.236377)
(0.0665074,0.120244)
(-0.162908,-0.195426)
(0.254381,-0.256255)
(-0.308483,-0.140511)
(-0.100588,-0.038412)
(0.168945,0.106755)
(0.155541,0.0261962)
(0.23681,-0.136818)
(-0.147859,0.0327646)
(0.0411352,0.0778437)
(0.11599,0.212446)
(0.299334,-0.20736)
(-0.20085,-0.223834)
(0.377418,-0.190896)
(-0.180204,0.233044)
(-0.21113,-0.124106)
(0.237047,-0.287043)
(0.103692,-0.183836)
(0.210665,-0.172399)
(-0.0308678,0.00622063)
(-0.131252,-0.146457)
(-0.192341,0.198344)
(-0.257364,-0.0944076)
(-0.0903835,0.0770193)
(0.258246,-0.0623521)
(0.0957341,-0.207964)
(0.251114,0.0472491)
(-0.152416,-0.158611)
(0.000740693,-0.14155)
(0.345744,-0.119816)
(-0.0438182,0.0449939)
(0.240058,-0.199453)
(-0.111401,0.271753)
(-0.0963294,-0.21876)
(0.288435,-0.178372)
(-0.137886,0.161705)
(-0.19437,-0.0383361)
(0.200153,0.185701)
(-0.327678,0.138308)
(0.276726,0.165361)
(0.0471065,-0.102616)
(-0.308284,0.0825783)
(-0.358563,0.274542)
(0.0960196,-0.160927)
(0.249644,0.0840984)
(0.186259,0.17669)
(0.00995119,0.287546)
(-0.306437,-0.0323421)
(0.208224,0.203534)
(-0.0971102,0.17616)
(-0.370631,-0.254193)
(-0.209858,0.164842)
(0.224399,0.0157972)
(-0.251987,-0.185251)
(0.13618,-0.0775129)
(0.347879,0.212001)
(-0.316598,0.2344)
(-0.297507,0.178219)
(0.178018,-0.11931)
(0.303409,0.0786734)
(0.322842,-0.0744196)
(0.300452,-0.176808)
(-0.0694168,-0.19421)
(0.104391,0.217494)
(-0.297471,-0.154905)
(-0.227855,-0.107269)
(-0.218002,0.153499)
(0.170967,-0.255928)
(-0.29929,-0.257588)
(0.153422,-0.077647)
(0.139148,-0.139818)
(-0.334039,-0.273863)
(-0.0749652,0.157342)
(0.355059,-0.184057)
(-0.268174,0.187021)
(-0.244864,0.170258)
(-0.101016,0.121927)
(-0.340962,-0.0669828)
(0.146878,0.0607264)
(-0.0516015,0.0115549)
(0.343459,-0.248919)
(0.246992,-0.000689562)
(0.342298,0.190943)
(0.0869377,0.263458)
(-0.205083,-0.218069)
(0.327527,0.257376)
(-0.0736217,-0.011104)
(0.361805,0.0871353)
(0.00956814,-0.110467)
(-0.205247,0.281078)
(0.260841,-0.150404)
(-0.354903,-0.200824)
(0.134145,0.0457565)
(0.361774,0.165895)
(-0.248214,-0.202731)
(-0.000509664,0.180499)
(-0.251822,-0.253724)
(-0.248575,0.0209287)
(-0.00200349,-0.0105877)
(0.019822,0.0535486)
(0.326885,0.171474)
(0.25148,-0.178845)
(-0.0519198,0.124699)
(0.16596,-0.237033)
(0.0887706,-0.259833)
(-0.366133,0.0347713)
(-0.302865,-0.244899)
(0.277696,0.0129577)
(-0.301995,-0.028447)
(-0.0942938,-0.11787)
(0.197058,-0.0230732)
(0.130352,-0.0511724)
(-0.301523,-0.122022)
(0.0348215,0.18847)
(-0.124957,0.131607)
(-0.328233,-0.134297)
(-0.186318,0.0897709)
(-0.163153,-0.194827)
(0.262522,-0.0245008)
(0.0415766,0.18978)
(-0.100829,0.23409)
(-0.0319802,0.0693873)
(0.098189,0.197111)
(0.336441,0.270753)
(-0.110197,0.147853)
(-0.292288,-0.241991)
(0.0157961,-0.0574687)
(-0.310401,-0.266369)
(-0.314383,0.114207)
(0.219313,0.0506927)
(0.104841,0.235583)
(-0.100878,0.0420994)
(0.174577,-0.109488)
(-0.201253,0.0362567)
(-0.337049,0.273787)
(0.238901,-0.235761)
(0.208527,-0.130473)
(-0.129517,0.199209)
(-0.00742903,0.0442828)
(0.00117974,-0.100167)
(-0.301995,-0.130809)
(-0.32645,-0.0252475)
(0.0526024,-0.16444)
(0.201553,0.181751)
(0.308942,-0.0611558)
(0.0385073,0.195454)
(-0.328793,-0.0568601)
(-0.177083,-0.183584)
(-0.127878,-0.215905)
(0.303994,0.0909547)
(0.260576,0.246618)
(-0.312332,-0.201587)
(0.254563,0.235288)
(-0.166567,-0.113052)
(0.222513,0.0279269)
(0.0374036,0.27736)
(0.0797125,0.249844)
(0.282887,0.190158)
(0.120907,-0.185955)
(0.372587,-0.202449)
(0.347607,0.0019076)
(-0.107945,0.0319835)
(-0.124442,-0.0246467)
(0.114261,-0.181502)
(-0.370841,-0.214662)
(-0.0212693,0.0847057)
(-0.356956,-0.0671839)
(-0.251466,-0.238858)
(0.249486,-0.0164257)
(-0.00207882,-0.19201)
(-0.183921,0.163213)
(-0.0735809,-0.182043)
(-0.0215732,-0.246824)
(-0.242762,-0.181608)
(0.26714,0.260079)
(-0.155442,0.205433)
(0.360596,-0.123995)
(0.370111,-0.0770643)
(0.280802,0.178069)
(-0.227716,-0.231354)
(-0.3482,0.0155597)
(0.102389,0.183177)
(0.0865819,-0.198538)
(-0.00379009,0.239774)
(0.308232,0.281481)
(-0.0723251,0.237769)
(0.211529,0.242799)
(0.162282,-0.0860214)
(0.224937,0.147472)
(0.0835138,0.105082)
(0.15592,0.00788119)
(0.2287,0.261824)
(-0.0638016,0.168804)
(0.237855,0.112961)
(0.359454,-0.174201)
(-0.311182,-0.17518)
(-0.287234,-0.0524412)
(-0.321931,0.268904)
(0.159095,-0.206439)
(-0.374766,0.129393)
(0.122435,-0.0756044)
(0.348712,0.254867)
(-0.168894,-0.114959)
(0.203374,0.174665)
(-0.268447,0.0351028)
(0.243225,0.0245318)
(0.360203,0.200642)
(0.066241,-0.147241)
(0.120539,0.107516)
(-0.0722973,0.0973638)
(0.0585809,-0.224466)
(-0.320409,0.109858)
(0.337663,-0.0219519)
(-0.22762,-0.137445)
(0.122685,-0.0779104)
(0.0496633,0.125044)
(0.0587042,-0.146622)
(0.304902,-0.182807)
(0.348553,0.0583715)
(0.193547,-0.0308814)
(-0.0538902,0.0356022)
(0.138209,-0.265864)
(-0.242327,0.181102)
(-0.234233,0.053369)
(-0.273441,0.233411)
(-0.109151,-0.172006)
(-0.281515,0.181953)
(0.268854,-0.0203822)
(-0.0668241,0.283839)
(0.0229101,-0.110038)
(0.323013,0.230206)
(-0.132876,-0.0384752)
(0.228767,-0.133127)
(-0.0425277,-0.0893898)
(0.303695,0.0814404)
(0.031949,-0.00795433)
(-0.00948008,0.0887558)
(0.251102,0.147439)
(0.198492,0.0362049)
(0.0848764,-0.279519)
(0.117834,-0.201537)
(0.187186,0.0212732)
(-0.290238,0.0673567)
(0.12085,-0.0233572)
(0.208068,-0.208482)
(0.273608,0.273008)
(0.0853743,-0.110883)
(0.195659,-0.15361)
(-0.296269,0.269886)
(0.339173,-0.0397315)
(0.0967682,-0.170276)
(-0.248663,-0.267435)
(0.336867,-0.086842)
(-0.24945,0.0715795)
(-0.372927,0.131703)
(-0.00235253,0.0558278)
(0.182858,0.240308)
(-0.121907,-0.240958)
(0.0888987,-0.0877567)
(-0.0295481,-0.108828)
(-0.243072,-0.291188)
(-0.00296514,-0.165966)
(-0.353358,-0.224575)
(0.373335,0.0212597)
(0.245827,-0.217815)
(-0.0370178,-0.0703154)
(0.152576,0.0334884)
(0.100424,0.102038)
(0.212152,0.0376968)
(0.262581,0.269369)
(-0.25701,0.185159)
(0.338388,-0.278843)
(0.0690575,-0.0393833)
(0.22384,-0.285855)
(-0.0300403,0.0745912)
(-0.323909,-0.252095)
(0.0840018,0.0697858)
(-0.213132,0.262101)
(-0.00598707,-0.0688141)
(-0.257711,0.130845)
(0.110025,0.0755195)
(-0.178263,0.151526)
(-0.299363,-0.104357)
(0.102458,-0.191496)
(0.0284142,-0.0521479)
(-0.308191,-0.118179)
(-0.153011,-0.241725)
(-0.0690849,0.00285443)
(0.35474,-0.141232)
(0.265542,0.212011)
(-0.0432219,0.224946)
(-0.276731,-0.0500129)
(0.0247611,-0.154416)
(0.35202,0.280586)
(0.144537,0.194686)
(0.1042,0.0264629)
(-0.318911,0.062337)
(-0.0124689,0.0872343)
(0.218444,0.106419)
(0.0569407,0.117746)
(-0.27376,-0.0793534)
(0.318205,0.0200227)
(-0.259396,0.0265133)
(0.272118,-0.259399)
(-0.273879,0.0912213)
(-0.370181,0.218133)
(-0.354701,0.177782)
(0.333124,-0.0615889)
(-0.073324,0.206927)
(0.263376,0.0944367)
(-0.058777,0.0192783)
(-0.249073,0.00291111)
(-0.138526,0.273677)
(0.258238,-0.262631)
(-0.190955,0.154861)
(-0.0127424,-0.232113)
(-0.0167312,-0.28683)
(-0.00650214,-0.142457)
(-0.0126114,0.256869)
(0.26553,0.25076)
(-0.268768,0.0956751)
(0.198148,0.0145682)
(-0.0668486,0.229427)
(-0.116309,0.23259)
(-0.223977,-0.224676)
(-0.129118,-0.145438)
(0.221331,-0.284421)
(0.296922,-0.176374)
(0.241103,0.229261)
(0.239355,-0.117321)
(-0.0627702,0.150267)
(0.124107,0.033859)
(-0.0829998,-0.0111042)
(0.11833,-0.145699)
(0.106001,0.170289)
(0.0431177,0.244162)
(0.178976,-0.252446)
(-0.125593,-0.0995804)
(-0.286338,-0.121549)
(-0.0445385,0.16193)
(-0.329908,-0.0809178)
(-0.0741273,-0.271736)
(-0.218123,0.19444)
(-0.345342,0.133087)
(-0.275474,-0.10613)
(-0.22215,-0.0177838)
(0.267737,0.274078)
(-0.311087,-0.16172)
(-0.169349,0.159271)
(-0.0452523,-0.00180952)
(-0.0538639,0.0475367)
(0.278102,0.114687)
(-0.0682479,-0.260384)
(0.13991,-0.285626)
(0.339583,-0.0909587)
(0.194059,-0.0721365)
(-0.284172,-0.228599)
(-0.00628628,-0.255302)
(0.183536,-0.0501609)
(0.319267,-0.166388)
(-0.261405,0.276312)
(-0.283556,0.157378)
(0.169772,-0.00412603)
(0.151905,0.0330697)
(0.266391,-0.222137)
(-0.0388621,0.0385506)
(0.301141,-0.132858)
(-0.320571,-0.199001)
(-0.238069,-0.2439)
(0.0850594,-0.0504629)
(-0.329468,-0.0376106)
(-0.375164,0.0456231)
(-0.0609942,0.213448)
(0.0974329,0.116572)
(0.224515,0.0119927)
(-0.122228,-0.221629)
(0.0787337,0.046358)
(0.275602,-0.225156)
(0.20284,0.282071)
(-0.373193,0.107337)
(-0.238099,-0.189164)
(0.328752,-0.051128)
(0.250237,0.0923891)
(-0.106429,-0.15036)
(0.0687871,-0.0149201)
(0.379075,0.175551)
(0.329888,0.0878602)
(0.275679,0.100599)
(-0.0470261,0.0330625)
(0.361656,0.0922032)
(0.082266,0.0320103)
(0.291706,-0.150694)
(0.263249,-0.0249138)
(0.106441,-0.125034)
(-0.32232,0.218032)
(0.254827,0.0346541)
(0.374702,-0.0767085)
(-0.29014,-0.251737)
(-0.23352,0.0819114)
(-0.151848,-0.0256964)
(-0.216756,-0.084667)
(-0.294036,-0.0722836)
(0.116113,-0.17195)
(-0.130935,0.238459)
(-0.299131,0.09484)
(-0.00831328,-0.103683)
(0.324488,-0.0885368)
(-0.0684201,0.258219)
(0.0819248,0.196677)
(-0.0723285,-0.149147)
(0.100073,-0.177539)
(-0.111204,0.0589802)
(-0.379271,-0.0856539)
(-0.240631,-0.266591)
(-0.089204,0.0506995)
(0.332419,-0.201901)
(-0.291406,-0.20359)
(-0.141746,-0.167475)
(0.316147,-0.0957977)
(0.139581,-0.0161198)
(0.0244798,0.119618)
(0.199297,-0.272573)
(0.257675,0.192496)
(0.330005,-0.0422334)
(0.366801,0.249169)
(-0.119151,-0.263425)
(0.319972,-0.230974)
(-0.15239,0.147878)
(-0.116083,0.104421)
(0.159951,-0.280657)
(0.32988,0.247097)
(-0.273198,-0.121657)
(-0.164644,-0.110945)
(-0.0842657,0.00360476)
(-0.0372665,-0.0110126)
(0.282972,-0.272672)
(0.219393,-0.0300833)
(-0.374535,0.12146)
(0.182168,-0.0664753)
(-0.178223,-0.0832831)
(-0.0462999,-0.277496)
(0.360744,-0.114937)
(-0.138188,-0.0179192)
(0.104472,-0.276847)
(0.32696,0.0269296)
(-0.0030226,0.141991)
(0.0513011,-0.283813)
(-0.0608359,-0.070734)
(-0.193302,0.255819)
(-0.303099,0.0579679)
(-0.267193,-0.0546505)
(-0.126107,0.175863)
(-0.338456,-0.220561)
(0.0852306,-0.212593)
(0.0469485,0.153183)
(-0.342215,-0.251843)
(0.0236485,0.275634)
(0.087745,0.2323)
(-0.369958,0.0342796)
(0.0114276,-0.00634201)
(0.0166383,-0.159339)
(-0.254687,-0.154085)
(-0.0434232,-0.247495)
(0.0109433,-0.0619724)
(-0.243642,0.119684)
(0.107143,-0.091522)
(-0.327739,-0.123974)
(-0.127728,0.0867521)
(-0.0642684,0.141048)
(-0.240584,-0.25896)
(0.333576,-0.183436)
(0.0971962,-0.0422923)
(-0.338929,-0.256318)
(0.0921691,0.102909)
(0.353023,0.26438)
(-0.206424,-0.0774835)
(0.0612325,-0.2202)
(0.209191,-0.0513095)
(-0.274896,0.244763)
(0.267127,-0.275345)
(-0.379786,0.0814374)
(-0.335224,-0.278613)
(-0.346119,0.0904402)
(0.220543,0.138304)
(-0.117651,0.127332)
(-0.370275,-0.178532)
(-0.333316,0.263928)
(-0.329616,-0.257976)
(-0.0148584,0.107003)
(0.0868179,-0.0285792)
(0.17477,-0.284673)
(-0.0130474,0.00998698)
(0.319486,-0.214387)
(0.269661,0.0368436)
(-0.286388,0.256243)
(0.231496,0.0816575)
(-0.233438,0.216785)
(-0.354895,-0.271417)
(-0.0694117,-0.0602481)
(-0.111357,0.190143)
(0.363093,-0.157123)
(0.175654,0.237828)
(-0.273657,-0.264813)
(0.0473652,0.0907011)
(-0.197423,0.289463)
(-0.11794,0.0885479)
(0.245195,0.289537)
(-0.241158,0.147669)
(-0.0573393,-0.0535066)
(0.134244,-0.112682)
(-0.301554,-0.0577719)
(-0.168051,0.078734)
(0.30415,-0.136283)
(-0.375357,0.0468053)
(0.0246321,-0.0602731)
(0.350067,0.175402)
(-0.118319,0.226582)
(-0.048265,0.0285001)
(0.346207,-0.247994)
(0.336947,-0.19158)
(0.231163,-0.0110535)
(0.0208785,-0.279548)
(0.254281,0.112872)
(0.235586,0.0839898)
(0.123214,0.0279912)
(0.284556,-0.0987049)
(-0.310418,0.183151)
(-0.310514,0.270064)
(0.174381,0.176089)
(0.295986,0.0383969)
(0.167034,0.13997)
(0.094825,0.212609)
(-0.232221,0.0233446)
(-0.197547,0.163608)
(-0.359354,-0.227639)
(-0.381652,-0.106743)
(-0.36396,-0.209519)
(0.102955,0.170706)
(-0.251935,-0.0035977)
(-0.188492,-0.0679268)
(-0.0836471,0.145171)
(-0.0912626,0.197388)
(0.258625,-0.110251)
(0.171945,-0.159035)
(0.172033,0.200605)
(-0.0626105,-0.241788)
(-0.171056,-0.07334)
(-0.365391,0.215445)
(0.116783,-0.0174037)
(-0.329539,0.247775)
(-0.318674,-0.0786633)
(0.160752,-0.113939)
(0.258406,-0.249692)
(-0.0956848,-0.092887)
(0.369093,0.0486779)
(-0.338984,-0.150158)
(-0.202636,-0.282954)
(0.0790474,-0.232459)
(0.232163,-0.23132)
(-0.131501,-0.0783268)
(-0.0344723,0.0196598)
(0.0907264,-0.161595)
(-0.180215,0.0269867)
(0.310972,0.186318)
(-0.0697096,0.232359)
(-0.215822,-0.103824)
(0.283162,0.0375389)
(0.309112,-0.0377024)
(0.263812,0.0295026)
(0.293281,0.241108)
(-0.0883107,-0.115734)
(-0.190784,-0.210017)
(0.0153111,0.273526)
(0.347481,0.0700254)
(-0.369466,0.164523)
(0.176643,0.26736)
(0.349478,-0.269833)
(-0.335321,0.0985044)
(0.0457029,-0.108575)
(-0.157416,-0.144702)
(0.108029,-0.170192)
(0.124535,-0.0884141)
(0.116016,0.262688)
(0.3213,0.0651041)
(0.214014,0.23259)
(0.303776,0.0967528)
(-0.211887,0.125103)
(0.328517,0.210539)
(0.348685,-0.0766496)
(-0.215073,0.268494)
(0.21094,0.170972)
(0.124046,-0.0142039)
(-0.351144,-0.235386)
(-0.107842,-0.0967791)
(-0.0425611,-0.16339)
(0.0010627,-0.106607)
(0.156379,0.25685)
(0.162918,0.0926244)
(0.343007,0.139289)
(-0.198816,0.0633371)
(0.250443,-0.0530972)
(-0.380028,-0.210043)
(-0.199181,0.0676587)
(-0.0408226,-0.0115774)
(0.274487,0.0706059)
(0.075295,0.284426)
(-0.178654,0.0132358)
(-0.00472139,0.229813)
(-0.018876,0.235686)
(0.0228415,0.231722)
(0.343803,0.00104079)
(-0.314938,0.163626)
(0.378662,0.246515)
(-0.346084,-0.219443)
(0.0313834,0.0759474)
(0.118992,-0.203351)
(0.301229,-0.189342)
(-0.345517,-0.26867)
(-0.099119,-0.0175087)
(0.262521,-0.0540671)
(-0.0723247,0.189969)
(-0.155632,-0.268404)
(0.133896,0.216492)
(-0.255894,-0.18853)
(-0.0957411,-0.0245517)
(0.0366249,-0.22395)
(-0.275145,-0.252247)
(0.356391,0.212261)
(-0.346026,0.143503)
(0.0973423,0.253878)
(-0.326608,0.128724)
(0.292979,-0.123571)
(-0.333993,-0.278923)
(-0.263899,0.251886)
(0.0604838,0.217717)
(-0.225546,-0.0362087)
(-0.232337,0.0448286)
(0.0305621,-0.172412)
(0.135175,-0.132153)
(-0.166848,0.135364)
(0.217855,0.116721)
(0.236977,-0.083637)
(0.106903,-0.23124)
(-0.251466,-0.0752291)
(-0.136046,-0.00907247)
(0.118276,0.188335)
(0.203441,-0.247926)
(-0.0939975,0.278485)
(0.380495,-0.174276)
(0.121872,-0.174364)
(-0.0860242,0.148132)
(-0.279757,-0.182453)
(-0.368071,-0.257652)
(0.386339,-0.0675571)
(0.21698,-0.0937669)
(-0.0927643,0.0424028)
(0.121448,-0.0967661)
(-0.0810665,-0.209065)
(0.190557,0.0814658)
(0.0823947,-0.274375)
(-0.360914,0.0885628)
(0.0863143,-0.25029)
(0.214158,0.0858596)
(-0.19014,0.0450815)
(0.371046,0.20234)
(-0.181905,0.00189108)
(-0.234034,-0.129699)
(0.1289,0.25225)
(-0.0552178,-0.146317)
(-0.0943581,-0.184567)
(0.140572,-0.0498789)
(0.165071,0.240482)
(0.164689,0.203283)
(-0.254842,0.0700667)
(-0.125562,-0.244861)
(0.245406,0.272358)
(-0.122222,0.175281)
(0.268168,0.0930635)
(0.161692,-0.0945039)
(-0.292854,0.234027)
(-0.164825,-0.113689)
(0.139819,-0.105807)
(0.29669,0.192689)
(-0.0291202,0.16595)
(0.295446,0.144199)
(0.106924,-0.269696)
(0.00994812,-0.0870594)
(-0.133869,-0.258473)
(-0.318402,0.290487)
(0.110623,0.0553107)
(-0.194261,0.231395)
(-0.0992122,0.275273)
(0.361518,-0.0265815)
(-0.34067,-0.100945)
(-0.146787,-0.213327)
(-0.102353,-0.100905)
(-0.356725,-0.253148)
(0.0243041,-0.121417)
(0.3404,0.0504796)
(0.120724,-0.00161526)
(-0.303548,-0.272753)
(-0.368277,0.176735)
(-0.230083,0.183988)
(-0.298195,0.156555)
(-0.362505,-0.0565182)
(-0.217914,0.162325)
(0.0285663,0.190191)
(0.0944189,-0.0549434)
(-0.143148,-0.190797)
(-0.154939,0.204725)
(-0.0192743,0.241381)
(0.231062,0.26007)
(0.337229,-0.0880818)
(-0.0190194,-0.0530702)
(-0.162107,-0.215308)
(-0.100146,0.215068)
(0.366214,-0.140063)
(-0.0699363,-0.286315)
(0.264218,-0.225303)
(-0.240123,-0.129863)
(-0.0231573,0.0596567)
(-0.125494,0.0481607)
(-0.21125,0.0613801)
(0.271668,-0.278983)
(0.179468,-0.119297)
(0.138963,-0.174205)
(0.357329,0.261799)
(-0.274155,0.274264)
(0.262747,-0.152853)
(-0.024293,0.232298)
(0.324484,-0.254201)
(0.157213,-0.142683)
(0.053583,0.26753)
(0.243101,-0.268335)
(-0.030799,-0.216122)
(-0.017951,0.157839)
(0.298458,-0.198014)
(-0.233939,-0.0898043)
(-0.280748,-0.26071)
(0.119754,-0.20139)
(-0.127165,-0.0894334)
(-0.219823,-0.202676)
